t Voltaje FiltroVoltaje
2,0589892864227295 0,6345193639942626 0,708832815048013
2,0657522678375244 0,700896389660329 0,7064059964583337
2,074023723602295 0,7031464583269753 0,7040638416871474
2,084392547607422 0,8212750633259072 0,7018505510095904
2,0921642780303955 0,8287752922147282 0,6998220373949371
2,1001079082489014 0,7691484725486007 0,6979899699433358
2,1074533462524414 0,8456508072145758 0,6963390724048815
2,11549711227417 0,887089571825312 0,6948956048472783
2,123115301132202 0,8141498458815272 0,6936728098114986
2,137080669403076 0,8402131412701803 0,6926433611188643
2,1455395221710205 0,8996524552140873 0,6918091732929503
2,152434825897217 1,0310939664906766 0,6912292740124237
2,1611337661743164 0,9403411969359416 0,6909490640982167
2,170074224472046 1,0672825708792384 0,6909743457202239
2,178097724914551 1,1550352488784448 0,691352371730985
2,185575008392334 1,0025930967131567 0,6921036531584832
2,1943087577819824 1,1244718161564988 0,6931882542292767
2,2031242847442627 1,1304719992675558 0,6946141309532445
2,2113492488861084 1,0192811059907834 0,6963705521527426
2,218299150466919 0,7065215613269448 0,6983137448631973
2,225270986557007 0,9037775811029389 0,7003035145573607
2,234196901321411 1,026593829157384 0,7023852906923376
2,242227077484131 0,8265252235480819 0,7046116719670722
2,2495076656341553 0,8960898464918973 0,706924081072056
2,257981777191162 0,8509009674367505 0,7092909320598305
2,2732372283935547 0,7485228431043428 0,7116778407174684
2,280500888824463 0,7616482436597797 0,714024472420222
2,289665460586548 0,8060870998260445 0,716322663635013
2,2980470657348633 0,6782081972716453 0,7185660552943843
2,3061602115631104 0,6560825220496231 0,7206985189615415
2,313563346862793 0,6283316751609852 0,722674573289396
2,3208906650543213 0,6157687917722099 0,7244773392648708
2,3347909450531006 0,6714579912717064 0,7261132857501794
2,3417563438415527 0,43351322977385787 0,7275545026026178
2,348919153213501 0,5852053590502639 0,7287432537707718
2,3569624423980713 0,5103905758842738 0,7296871000115412
2,365772008895874 0,4998902554399243 0,7303937362402242
2,3730788230895996 0,4772020630512406 0,7308441865994748
2,381197929382324 0,5366413769951476 0,7310500089720804
2,3967344760894775 0,5657047639393292 0,7310518664260683
2,403714895248413 0,27994604327524647 0,7308180259197532
2,4101297855377197 0,4886399121066927 0,7302783997370391
2,4255549907684326 0,41570018616290777 0,7294609623653254
2,433539628982544 0,5835178075502793 0,7284342407705868
2,4408833980560303 0,6785832087160864 0,7272946697448633
2,449875593185425 0,7288347422711875 0,7261467762461564
2,4585957527160645 0,6932086550492874 0,72503063369747
2,466186761856079 0,6808332773827327 0,7239378842795662
2,473569869995117 0,6978962981048006 0,7228581122099796
2,489023208618164 0,7042714926602985 0,7217985844223241
2,496838092803955 0,8810893887142551 0,7208093164165038
2,5042312145233154 0,8437757499923704 0,7199660959608787
2,5125696659088135 0,7880865504928739 0,7192746139797077
2,5273256301879883 0,9692170781579027 0,7187367733815782
2,5343093872070312 0,8690890224921416 0,7183962438069169
2,5414421558380127 0,8195875118259224 0,7182282158334111
2,549363613128662 0,8012119510483109 0,718172858200712
2,5570504665374756 0,564204718161565 0,7181473064206685
2,564021110534668 0,8844644917142247 0,7181087447149439
2,5724048614501953 0,7863989989928892 0,7181314980303132
2,5874266624450684 0,6877709891048921 0,7182190347180921
2,595182418823242 0,6221439863277078 0,7182813368296062
2,603426456451416 0,6015183568834499 0,7182589785311031
2,6176466941833496 0,564579729606006 0,7181209489307067
2,6257283687591553 0,5473292031617175 0,7178454352398309
2,632248640060425 0,4042623371074557 0,7173869049064668
2,639906167984009 0,5272660908841212 0,7167102173757166
2,6474781036376953 0,4533888363292337 0,7158325209673917
2,655803918838501 0,4412009643848995 0,7147544826762293
2,662846803665161 0,3335726798303171 0,7134361580904057
2,6697049140930176 0,39694961394085515 0,7118496627496905
2,6841542720794678 0,40613739432966095 0,7100150157158094
2,6921262741088867 0,28088357188634905 0,7079342725446175
2,699732542037964 0,5323287453840754 0,7056225803291911
2,71471905708313 0,6540199591051973 0,703212724325315
2,722134828567505 0,43257570116275523 0,7007772804762386
2,7285518646240234 0,6761456343272194 0,6983009759333243
2,7381327152252197 0,8135873287148655 0,6958852779021709
2,746751546859741 0,729397259437849 0,6936346982146127
2,7614493370056152 0,7547105319376203 0,6915428765395053
2,7714638710021973 0,8972148808252205 0,6896312272114938
2,779947280883789 0,7655858638264108 0,6879368953395081
2,7878432273864746 0,8299003265480515 0,6864384507581525
2,794968605041504 0,5833303018280588 0,6850685915726613
2,8016586303710938 0,960404309213538 0,683810561734143
2,8171918392181396 0,9902177190466017 0,6827904203751015
2,824467182159424 0,953279091769158 0,6820953008425916
2,8319954872131348 0,9919052705465866 0,6817104375466552
2,846518039703369 0,9855300759910887 0,6816309108255749
2,8536486625671387 1,0856581316568499 0,6818739408206413
2,860956907272339 0,9787798699911496 0,6824462746510016
2,875263214111328 1,076470351268044 0,6833292026536285
2,882776975631714 1,0445943784905545 0,6845220425102929
2,889688491821289 0,645019684438612 0,6859219253849691
2,896470069885254 0,8632763451033052 0,6873706051809259
2,90459942817688 0,8647763908810694 0,6888738402770299
2,9122307300567627 0,8743391827143163 0,6904835190085903
2,9191932678222656 0,5272660908841212 0,6921146706353557
2,9257709980010986 0,7573356120487076 0,6936550862158246
2,944857597351074 0,7329598681600391 0,6951286278159451
2,9570295810699463 0,5227659535508287 0,696529809467411
2,9640610218048096 0,7727110812707907 0,6978134017213606
2,972926139831543 0,735772453993347 0,6990442807156492
2,980921745300293 0,6847708975493637 0,7002537347268772
2,9891324043273926 0,6860834376049074 0,7014083091025008
3,00492525100708 0,6804582659382916 0,7024962402554165
3,0141751766204834 0,7050215155491806 0,7035229039107732
3,023418664932251 0,8434007385479293 0,704533869867231
3,0309813022613525 0,8501509445478683 0,7056032002071524
3,0394492149353027 0,7955867793816951 0,7067508142280496
3,046534299850464 0,5559544663838618 0,7078896547469267
3,0532524585723877 1,0069057283242286 0,7089990003084272
3,069715976715088 0,9154029358806116 0,7102168215339396
3,0773961544036865 0,5883929563280129 0,7115229730373428
3,086160898208618 0,9484039429914243 0,7128193085506007
3,1057424545288086 0,8274627521591846 0,7141706698615998
3,112257719039917 0,5023278298287912 0,7155233982504526
3,119981050491333 0,7299597766045106 0,7167449306040996
3,1335997581481934 0,6890835291604358 0,717861330860873
3,1405181884765625 0,6633952452162237 0,7189050990879647
3,1492345333099365 0,6478322702719199 0,7198523615981123
3,1580700874328613 0,641832087160863 0,7206912368255155
3,1766715049743652 0,7198344676046021 0,7214377989210413
3,18560791015625 0,606205999938963 0,7221041184192855
3,1990771293640137 0,31032197027497177 0,722585600854092
3,208406686782837 0,44813867610705893 0,7227528231982208
3,220231056213379 0,423950437940611 0,7226085548772635
3,2301886081695557 0,40463734855189676 0,7221833972320337
3,2388055324554443 0,4119500717184973 0,7214765713064213
3,247001886367798 0,3939495223853267 0,7204955237631285
3,2571818828582764 0,2368197271645253 0,7192082695073099
3,264946460723877 0,4522638019959105 0,7176011633044237
3,271925449371338 0,3945120395519883 0,7157417914482813
3,2793385982513428 0,6105186315500352 0,7137191682833341
3,2888545989990234 0,717959410382397 0,7116586040098886
3,2963926792144775 0,7395225684377575 0,7096729399697317
3,3051886558532715 0,7442102114932707 0,707798310441957
3,312609910964966 0,7907116306039613 0,7060503909218345
3,321967363357544 0,7074590899380475 0,7044288472906715
3,3298444747924805 0,7314598223822748 0,7029065820380347
3,3371505737304688 0,8184624774925993 0,701493241252541
3,344574451446533 0,8810893887142551 0,7002483620895614
3,3539416790008545 0,7676484267708366 0,6991896756966144
3,362208843231201 0,599830805383465 0,6982299641794508
3,3696463108062744 0,9585292519913328 0,6973440395043355
3,377035617828369 0,8589637134922331 0,6966381653568722
3,3863487243652344 0,9127778557695243 0,6961567004383306
3,3940587043762207 0,8989024323252052 0,6958889546300373
3,4024364948272705 0,6997713553270059 0,6957841275015075
3,411275863647461 1,0451568956572161 0,6958191292015967
3,4226460456848145 1,1319720450453201 0,6961274648772409
3,4299042224884033 0,6189563890499589 0,6966984069588457
3,43681001663208 1,0955959349345379 0,6974083452770119
3,444242000579834 0,9624668721579639 0,6983246838263651
3,4528005123138428 0,662457716605121 0,6994159360803462
3,459847927093506 0,9542166203802606 0,700566914296596
3,467313528060913 0,8182749717703788 0,7018095284399541
3,4777190685272217 0,8998399609363079 0,7031630802909745
3,487190008163452 0,8420881984923857 0,7046140653757382
3,494370222091675 0,8929022492141484 0,7061609218288529
3,5019161701202393 0,5623296609393598 0,707728793307823
3,5095043182373047 0,7136467787713249 0,7092044657125435
3,5174882411956787 0,6643327738273263 0,7105718754527011
3,5239014625549316 0,6493323160496841 0,7118435035755746
3,5320982933044434 0,6373319498275705 0,7130002449515249
3,5395383834838867 0,6137062288277841 0,7140308598044602
3,5470902919769287 0,5902680135502183 0,7149198761510447
3,556144952774048 0,5625171666615802 0,7156488748029463
3,5632879734039307 0,5381414227729118 0,7161991695714376
3,57245135307312 0,5180783104953154 0,7165546880513524
3,5825140476226807 0,3228848536637471 0,716660871432801
3,589568853378296 0,6333943296609393 0,7165043308331044
3,596543788909912 0,45113876766258737 0,7161554222079805
3,6038098335266113 0,718334421826838 0,7156742983161762
3,613372325897217 0,7200219733268227 0,7151525676962041
3,620046377182007 0,819775017548143 0,714681879665344
3,628723621368408 0,8750892056031983 0,7143223810050314
3,636636972427368 0,803087008270516 0,7141029859847007
3,6469385623931885 0,9103402813806574 0,7140222983912222
3,6550981998443604 0,8435882442701499 0,714092651914441
3,662205457687378 0,6223314920499283 0,7142476767531896
3,66933012008667 0,9317159337137975 0,7144353006246089
3,67964506149292 1,0209686574907681 0,7147714108581951
3,6881604194641113 0,6238315378276925 0,7152711342917323
3,6954634189605713 0,9767173070467239 0,715841887297118
3,704375982284546 0,8899021576586199 0,7165335702526083
3,713775634765625 0,8441507614368114 0,7173724826278077
3,7218053340911865 0,893839777825251 0,7183203707019298
3,7299206256866455 0,8473383587145604 0,7193733034019993
3,740723133087158 0,89346476638081 0,720526378178472
3,7519679069519043 0,4674517654957732 0,7216823504254657
3,7625937461853027 0,8370255439924313 0,722734667028188
3,7748985290527344 0,7715860469374676 0,723746599979215
3,7823545932769775 0,46913931699575795 0,7247035401379259
3,789348840713501 0,6858959318826868 0,7254974786696409
3,797037124633789 0,5702049012726218 0,7261384435374256
3,8062424659729004 0,5565169835505234 0,7266256299169978
3,8152074813842773 0,5983307596057009 0,726940811759207
3,822343587875366 0,5013903012176886 0,7270846425677079
3,829141616821289 0,3228848536637471 0,7269846430834369
3,839521646499634 0,5207033906064028 0,7265896858445637
3,845994234085083 0,6652703024384289 0,7260002691519127
3,853681802749634 0,7151468245490891 0,7253549810512535
3,861267328262329 0,7965243079927976 0,7247354825173279
3,86946439743042 0,7262096621601001 0,7241756003746185
3,8768739700317383 0,7460852687154759 0,7236637806418404
3,8840036392211914 0,7723360698263497 0,7231973879399916
3,891146659851074 0,5250160222174749 0,7227326744124996
3,8985414505004883 0,9358410596026491 0,7222561220856195
3,907191038131714 0,8160249031037324 0,7218784065465125
3,913964033126831 0,8777142857142858 0,7216518055758938
3,921543598175049 1,005218176824244 0,721601605144731
3,9295661449432373 0,9099652699362164 0,7217736355749444
3,93867564201355 1,013468428601947 0,7221678487857344
3,946455955505371 0,8681514938810388 0,7227661080823097
3,9541847705841064 1,0243437604907375 0,7235515015173174
3,9633595943450928 0,8471508529923398 0,7245126948469001
3,9731383323669434 0,8370255439924313 0,7255908408418217
3,980374336242676 0,7730860927152318 0,7267167291413456
3,9909937381744385 0,8874645832697531 0,7278814957855683
4,003235816955566 0,5398289742728966 0,7290382019589525
4,010713338851929 0,7755236671040986 0,7301027645445543
4,0186989307403564 0,7353974425489059 0,7310983442631296
4,03123140335083 0,6437071443830683 0,7320423647967202
4,040732145309448 0,6630202337717827 0,7328868713215
4,047760486602783 0,6780206915494248 0,7336261860240911
4,055811166763306 0,35082320627460556 0,7341970967006153
4,064928770065308 0,532516251106296 0,7344959000020272
4,071928262710571 0,3390103457747124 0,7344961622847674
4,079342842102051 0,6116436658833583 0,7342271037675077
4,086811304092407 0,6105186315500352 0,733785317000132
4,094053745269775 0,6118311716055788 0,7332443108721542
4,102244138717651 0,6242065492721336 0,7326122683581103
4,109408140182495 0,6433321329386273 0,7319046625062392
4,116430759429932 0,42413794366283153 0,7310847748433736
4,128954172134399 0,777773735770745 0,7301424366024589
4,137609958648682 0,7458977629932555 0,7291939871442977
4,144620180130005 0,5175157933286538 0,7282554517418809
4,151342868804932 0,942966277047029 0,7273120543224982
4,159484148025513 0,8782768028809472 0,7264995541648931
4,167659521102905 0,8411506698812831 0,7258755461884492
4,174828052520752 0,620831446272164 0,7253457307712794
4,18192195892334 0,9214031189916685 0,7248637590423881
4,194567918777466 0,9082777184362316 0,7245167646176338
4,201758623123169 0,6812082888271738 0,7243106214437086
4,209664821624756 0,9047151097140416 0,724180574597528
4,216643333435059 1,072157719656972 0,7242169420793847
4,2259180545806885 0,9197155674916837 0,7245104367029964
4,235172748565674 0,9296533707693717 0,7250188270998723
4,2422425746917725 0,5388914456617939 0,7256059738092535
4,249129295349121 0,8974023865474411 0,7261681881038815
4,2582173347473145 0,9127778557695243 0,726788467474318
4,266129732131958 0,7496478774376659 0,7275182687662722
4,2748425006866455 0,5542669148838771 0,7282299362355366
4,284222364425659 0,7470227973265786 0,728836407395239
4,291204929351807 0,45095126194036683 0,7293160984264433
4,299952030181885 0,6365819269386883 0,7296224635451432
4,306932210922241 0,6035809198278757 0,7297729217279179
4,318515777587891 0,5895179906613361 0,7297995821014124
4,326953411102295 0,6735205542161321 0,7297133199811269
4,335081577301025 0,5835178075502793 0,7295345582092098
4,342501878738403 0,5216409192175054 0,7292293833407684
4,352063417434692 0,4974526810510575 0,7287461533297229
4,359735488891602 0,4676392712179937 0,7280592659421977
4,367027282714844 0,4922025208288827 0,7271639335648862
4,374483346939087 0,4982027039399396 0,7260761884243574
4,381195545196533 0,40838746299630724 0,7247925894588273
4,3888068199157715 0,479827143162328 0,7232982223578457
4,395354986190796 0,392636982329783 0,721595452416867
4,402263164520264 0,3845742362743004 0,719668188300796
4,4127514362335205 0,22388183233130896 0,717464325618115
4,421416997909546 0,3196972563859981 0,7149416227857208
4,428342819213867 0,3911369365520188 0,7121410808196591
4,435369968414307 0,19388091677602465 0,7090874789526028
4,442113876342773 0,4860148319956053 0,7057872950217804
4,451171636581421 0,2977590868861965 0,7023024022691152
4,459892272949219 0,4809521774956511 0,6986680419214022
4,466828346252441 0,4998902554399243 0,6949417823029804
4,477711200714111 0,4087624744407483 0,6911625770327421
