#Sample;Voltage;FilteredVoltage
92;4.960463881344035;0.6328146579449526
93;4.977151890621663;0.6445408510700783
94;5.011277932065798;0.6563337683993145
95;4.998715048677023;0.6681930673309202
96;4.984652119510483;0.6801176447672529
97;4.973964293343913;0.6921059497267719
98;4.974339304788354;0.7041566027339805
99;4.937588183233131;0.7162681198365041
100;4.949963560899686;0.7284388896362557
101;4.977526902066104;0.7406680625245404
102;4.993089877010407;0.7529554573828164
103;4.9794019592883085;0.7653005183960797
104;4.978464430677206;0.777702124935785
105;4.975089327677236;0.7901591032647579
106;4.970401684621723;0.8026703523374099
107;4.970214178899503;0.8152347731881603
108;4.954276192510758;0.8278511952596048
109;4.943963377788629;0.840518246270342
110;4.952963652455215;0.853234709639658
111;4.99796502578814;0.8660001661610065
112;4.97621436201056;0.8788144397671488
113;4.97283925901059;0.8916765765303218
114;4.974714316232795;0.904585385881532
115;4.964776512955107;0.9175398536094589
116;4.970401684621723;0.930538945044129
117;4.9719017303994875;0.9435817821504687
118;4.934213080233162;0.9566671797308344
119;4.943400860621967;0.9697936113405681
120;4.975276833399457;0.9829603215010092
121;4.981089510788293;0.9961672102063898
122;4.982027039399396;1.0094138395944083
123;4.968714133121738;1.0226992821893433
124;4.970776696066165;1.0360224403228955
125;4.972276741843928;1.0493823811601535
126;4.968901638843959;1.062778270793526
127;4.952213629566332;1.0762090491352168
128;4.94433838923307;1.0896734411718494
129;4.955776238288522;1.1031704139925587
130;4.996839991454817;1.1166996997763061
131;4.984464613788262;1.130261278684983
132;4.975651844843898;1.143854405717395
133;4.973776787621693;1.157477954315691
134;4.970776696066165;1.1711309669824859
135;4.969839167455062;1.1848125598597208
136;4.964589007232886;1.1985218428880857
137;4.942088320566423;1.2122576988069855
138;4.955963744010743;1.2260189952437486
139;4.99421491134373;1.239805393712282
140;4.984277108066042;1.253616920690155
141;4.97640186773278;1.2674529142120332
142;4.966464064455092;1.281312263972725
143;4.970401684621723;1.2951939846434464
144;4.9711517075106055;1.309097319822646
145;4.9711517075106055;1.3230215852776406
146;4.946400952177496;1.336965812746854
147;4.943775872066408;1.3509287653874198
148;4.9554012268440815;1.364909548196928
149;4.993839899899289;1.3789080343073858
150;4.980339487899411;1.3929242538826498
151;4.977339396343883;1.4069575820651972
152;4.968151615955077;1.4210070340545198
153;4.970214178899503;1.4350717252491103
154;4.967214087343974;1.4491508888189855
155;4.95127610095523;1.463243648076847
156;4.9477134922330395;1.4773489511574196
157;4.955776238288522;1.4914659853095886
158;4.98708969389935;1.5055945230295982
159;4.976026856288339;1.5197344931370627
160;4.977714407788324;1.5338853456038883
161;4.973401776177251;1.5480463100653288
162;4.969651661732841;1.5622166354710671
163;4.969464156010621;1.5763955641500513
164;4.968714133121738;1.5905824148075478
165;4.963651478621784;1.604776493440313
166;4.948838526566362;1.618976925816471
167;4.967589098788415;1.6331829409938423
168;4.986339671010468;1.6473943384100718
169;4.981089510788293;1.661611013028714
170;4.975464339121678;1.6758323851918748
171;4.968526627399518;1.690057624089143
172;4.972651753288369;1.7042859853316874
173;4.970214178899503;1.7185168710167096
174;4.935713126010926;1.7327493531118368
175;4.946400952177496;1.7469822611631751
176;4.976964384899442;1.7612152033417146
177;4.989152256843775;1.7754484453409314
178;4.9794019592883085;1.789681869112049
179;4.976026856288339;1.8039148086035972
180;4.973964293343913;1.8181465262938425
181;4.965526535843989;1.832376317027308
182;4.9717142246772665;1.8466035132834089
183;4.951838618121891;1.8608274222276235
184;4.941713309121982;1.8750470846062148
185;4.960651387066255;1.8892617709081736
186;4.997215002899258;1.9034715984131452
187;4.9795894650105295;1.9176767830446835
188;4.966839075899533;1.9318766951723199
189;4.976026856288339;1.9460704898529038
190;4.974714316232795;1.9602577057112198
191;4.970589190343944;1.97443786728798
192;4.970214178899503;1.988610382007829
193;4.943025849177526;2.002774445433077
194;4.9550262153996405;2.0169291555568925
195;4.999090060121464;2.031074440436949
196;4.983152073732719;2.0452106547358104
197;4.9719017303994875;2.0593373323025173
198;4.975276833399457;2.0734536577408993
199;4.970776696066165;2.0875590793707577
200;4.967214087343974;2.101653048978426
201;4.967964110232856;2.115735007068321
202;4.940213263344218;2.1298042134825033
203;4.941900814844203;2.1438597066524174
204;4.956151249732963;2.1579009559680937
205;4.9957149571214945;2.171928220942446
206;4.9792144535660885;2.1859418293540624
207;4.975089327677236;2.1999413751796166
208;4.973776787621693;2.2139261764931644
209;4.9715267189550465;2.227895725640689
210;4.967964110232856;2.241849516373722
211;4.953151158177435;2.255786901990802
212;4.946213446455275;2.2697070855509027
213;4.953526169621876;2.283609462080727
214;4.99421491134373;2.297494118037312
215;4.992714865565966;2.3113615211893803
216;4.977714407788324;2.325211502054705
217;4.9715267189550465;2.339043300077293
218;4.966464064455092;2.352856213731629
219;4.9550262153996405;2.3666495945007906
220;4.95840131839961;2.3804228316936773
221;4.969651661732841;2.394175626654321
222;4.97640186773278;2.4079079402680117
223;4.97302676473281;2.421619624026118
224;4.96908914456618;2.4353102828184956
225;4.967964110232856;2.4489794429479574
226;4.960463881344035;2.462626622855902
227;4.9640264900662245;2.4762513571621865
228;4.967964110232856;2.4898533439335466
229;4.973964293343913;2.50343242114056
230;4.9720892361217075;2.5169883959241313
231;4.967026581621753;2.5305209122218777
232;4.955776238288522;2.5440294172199893
233;4.961588915677358;2.557513378678127
234;4.959713858455154;2.570972469009904
235;4.978464430677206;2.5844065837518824
236;4.975651844843898;2.597815738260982
237;4.967776604510636;2.611199677904201
238;4.96233893856624;2.6245578638753204
239;4.9546512039551995;2.637889739195432
240;4.959713858455154;2.651194857864683
241;4.964776512955107;2.664473007339888
242;4.973214270455031;2.6777241364658364
243;4.9720892361217075;2.6909481679656215
244;4.967026581621753;2.7041448328573554
245;4.966651570177312;2.717313740330017
246;4.957838801232948;2.730454474642177
247;4.964776512955107;2.743566659843426
248;4.9642139957884455;2.756650077351748
249;4.977151890621663;2.769704651673055
250;4.973401776177251;2.7827303367509884
251;4.96233893856624;2.795726820921808
252;4.9552137211218605;2.8086935274338987
253;4.96215143284402;2.8216300295166135
254;4.957838801232948;2.8345361098699704
255;4.981089510788293;2.8474117422383904
256;4.975464339121678;2.8602570491885313
257;4.968714133121738;2.8730718457112663
258;4.968339121677297;2.885855706434441
259;4.954463698232979;2.898608192540651
260;4.959526352732933;2.911328853745843
261;4.96571404156621;2.9240174955687213
262;4.977901913510545;2.9366741936571947
263;4.9719017303994875;2.949298974500245
264;4.961588915677358;2.9618915247600937
265;4.967026581621753;2.9744514264351327
266;4.960463881344035;2.9869784157404418
267;4.96233893856624;2.9994722343606393
268;4.976964384899442;3.011932800756306
269;4.974714316232795;3.0243602030761103
270;4.969839167455062;3.03675429784802
271;4.970214178899503;3.049114778360919
272;4.955963744010743;3.061441275611182
273;4.96571404156621;3.073733425195206
274;4.963651478621784;3.0859910791608356
275;4.979026947843868;3.098214267250049
276;4.971339213232826;3.1104030202963497
277;4.968339121677297;3.1225571343847
278;4.955776238288522;3.134676180305876
279;4.957463789788507;3.1467597321835035
280;4.962901455732902;3.158807592236022
281;4.959151341288492;3.1708196892761915
282;4.968339121677297;3.1827959375704014
283;4.959338847010713;3.1947362388131353
284;4.9638389843440045;3.2066403993333528
285;4.964964018677327;3.2185082820238193
286;4.977901913510545;3.2303399348152064
287;4.968901638843959;3.2421353900563994
288;4.964589007232886;3.2538944122401263
289;4.969464156010621;3.265616736210978
290;4.957088778344066;3.277302157716478
291;4.963651478621784;3.2889504131193195
292;4.96590154728843;3.300561402865361
293;4.9788394421216475;3.3121352360963856
294;4.9711517075106055;3.3236719874431557
295;4.96571404156621;3.335171454128912
296;4.966839075899533;3.346633342672967
297;4.9554012268440815;3.3580573913040763
298;4.963088961455123;3.3694433475812233
299;4.959151341288492;3.3807911009749283
300;4.978089419232765;3.3921007276765764
301;4.9719017303994875;3.403372393138002
302;4.969651661732841;3.414606032537447
303;4.9642139957884455;3.4258013822978546
304;4.956338755455184;3.4369581347759928
305;4.964401501510666;3.4480760639486374
306;4.962713950010682;3.4591551407715975
307;4.978276924954986;3.470195472480998
308;4.966276558732871;3.4811971392508996
309;4.969839167455062;3.492160002818328
310;4.9554012268440815;3.503083785802542
311;4.962901455732902;3.5139682295519563
312;4.960838892788476;3.5248132395394602
313;4.984839625232703;3.535619007356065
314;4.974151799066134;3.54638580182171
315;4.956526261177404;3.5571133971426487
316;4.970026673177282;3.5678013997186175
317;4.9555887325663015;3.578449689980119
318;4.9642139957884455;3.589058134394514
319;4.959901364177374;3.599626653764176
320;4.979026947843868;3.6101553738270105
321;4.970964201788385;3.620644487099817
322;4.968151615955077;3.631093933542063
323;4.967214087343974;3.641503509652579
324;4.961776421399579;3.65187305951547
325;4.961776421399579;3.662202413585578
326;4.9640264900662245;3.6724914901485675
327;4.978464430677206;3.6827404272010815
328;4.966839075899533;3.692949368623864
329;4.96908914456618;3.7031182025010363
330;4.966276558732871;3.7132467863196634
331;4.961963927121799;3.7233350025184997
332;4.9638389843440045;3.733382717738734
333;4.98371459089938;3.743390085125144
334;4.975089327677236;3.7533573925498867
335;4.970401684621723;3.7632845823812655
336;4.968526627399518;3.773171424044701
337;4.949213538010803;3.783017613209745
338;4.963651478621784;3.7928228664177115
339;4.965151524399548;3.802587269124733
340;4.977339396343883;3.812311090035685
341;4.967026581621753;3.8219944588922097
342;4.968339121677297;3.8316372829458274
343;4.963651478621784;3.8412394202744706
344;4.961401409955138;3.85080075207728
345;4.963651478621784;3.8603211953716463
346;4.967776604510636;3.869800800327636
347;4.978089419232765;3.879239760142588
348;4.972276741843928;3.8886382494780913
349;4.968526627399518;3.8979962072120404
350;4.950151066621906;3.9073133127330646
351;4.962713950010682;3.9165892867200056
352;4.95483870967742;3.9258241174047455
353;4.983152073732719;3.935018052678546
354;4.9715267189550465;3.9441714577616604
355;4.970776696066165;3.9532843738137076
356;4.9692766502884;3.9623566571375792
357;4.957088778344066;3.971388154007476
358;4.9638389843440045;3.9803786823395106
359;4.963088961455123;3.9893282567244386
360;4.977714407788324;3.9982370830023903
361;4.973401776177251;4.007105409169658
362;4.968339121677297;4.015933254160927
363;4.960276375621814;4.024720408032481
364;4.961401409955138;4.033466688248565
365;4.958026306955169;4.0421720223548
366;4.962526444288461;4.050836419370974
367;4.9792144535660885;4.059460120148012
368;4.970964201788385;4.0680434368598934
369;4.96908914456618;4.076586372822816
370;4.952401135288553;4.085088667602898
371;4.963651478621784;4.093550110727904
372;4.957651295510728;4.1019707291799214
373;4.981089510788293;4.110350776081612
374;4.969464156010621;4.118690568395568
375;4.969651661732841;4.126990138130551
376;4.967964110232856;4.135249387781542
377;4.9546512039551995;4.143468187284925
378;4.9640264900662245;4.151646385366112
379;4.965339030121768;4.1597840860954785
380;4.977339396343883;4.167881563716683
381;4.9719017303994875;4.175939051095087
382;4.967026581621753;4.183956548463423
383;4.9640264900662245;4.191933915758119
384;4.960651387066255;4.199871054422642
385;4.9554012268440815;4.207767860983809
386;4.983152073732719;4.215624518201002
387;4.975839350566119;4.223441494369283
388;4.970776696066165;4.231218912511286
389;4.963276467177343;4.238956571850967
390;4.957838801232948;4.2466542694238445
391;4.958963835566271;4.2543118866978755
392;4.961588915677358;4.261929471739892
393;4.974714316232795;4.269507270903394
394;4.972276741843928;4.277045598095649
395;4.968339121677297;4.2845445485933205
396;4.967589098788415;4.2920040672997875
397;4.960838892788476;4.299424090101152
398;4.963651478621784;4.30680456237269
399;4.964589007232886;4.314145542072331
400;4.97283925901059;4.321447217166582
401;4.973214270455031;4.328709823406741
402;4.966839075899533;4.335933446758442
403;4.966276558732871;4.3431180210385
404;4.960088869899594;4.350263474814329
405;4.965339030121768;4.357369797780141
406;4.981464522232734;4.364437257621641
407;4.977339396343883;4.371466248310629
408;4.970589190343944;4.378456844950154
409;4.966464064455092;4.385408898713198
410;4.9550262153996405;4.392322217543811
411;4.955776238288522;4.399196614449887
412;4.9692766502884;4.40603219856739
413;4.977151890621663;4.412829394645378
414;4.9711517075106055;4.419588503584768
415;4.964964018677327;4.426309495329152
416;4.966089053010651;4.432992273416778
417;4.960838892788476;4.439636822965045
418;4.964589007232886;4.446243165731429
419;4.961588915677358;4.452811372685402
420;4.9795894650105295;4.459341677800066
421;4.9720892361217075;4.4658344102739935
422;4.962526444288461;4.472289582817206
423;4.965151524399548;4.4787070381588725
424;4.960276375621814;4.4850867674527075
425;4.964589007232886;4.491428826055583
426;4.965151524399548;4.497733340327055
427;4.9801519821771905;4.504000595432222
428;4.970214178899503;4.510230877320339
429;4.964401501510666;4.516424163180808
430;4.96590154728843;4.522580339738122
431;4.960463881344035;4.528699412249569
432;4.9638389843440045;4.534781409493244
433;4.9638389843440045;4.540826433304064
434;4.979026947843868;4.546834755571499
435;4.972464247566149;4.5528066988099205
436;4.966464064455092;4.558742311432923
437;4.965526535843989;4.564641489933242
438;4.957088778344066;4.570504164472346
439;4.961026398510697;4.576330291215658
440;4.960838892788476;4.582119957121943
441;4.9788394421216475;4.5878734690611935
442;4.971339213232826;4.593591198936656
443;4.970776696066165;4.599273262514576
444;4.964776512955107;4.60491960827908
445;4.956338755455184;4.610530123931736
446;4.964776512955107;4.616104764060348
447;4.956151249732963;4.621643625088085
448;4.977901913510545;4.627146932960459
449;4.97283925901059;4.632615078838955
450;4.9719017303994875;4.638048263880285
451;4.9554012268440815;4.643446353516093
452;4.967026581621753;4.648809226802339
453;4.982964568010499;4.6541372074287874
454;4.975464339121678;4.659430748404633
455;4.969839167455062;4.664689900280977
456;4.965339030121768;4.669914532114198
457;4.952026123844112;4.67510446941543
458;4.961963927121799;4.680259606929987
459;4.9554012268440815;4.685380049895037
460;4.977714407788324;4.690466091906794
461;4.966089053010651;4.695518097170494
462;4.96908914456618;4.700536188493202
463;4.96571404156621;4.705520380226005
464;4.96233893856624;4.710470706349568
465;4.9642139957884455;4.715387190820497
466;4.963088961455123;4.720269932410194
467;4.977901913510545;4.725119179578178
468;4.966464064455092;4.729935205696265
469;4.970026673177282;4.734718071145822
470;4.954088686788538;4.739467682314485
471;4.963651478621784;4.744183962464362
472;4.959713858455154;4.748867013718348
473;4.984839625232703;4.75351720943703
474;4.975651844843898;4.758135022302302
475;4.971339213232826;4.7627205812403925
476;4.96590154728843;4.7672737628937565
477;4.95127610095523;4.771794381784119
478;4.962526444288461;4.776282317995985
479;4.96215143284402;4.780737757957811
480;4.97283925901059;4.785161022222393
481;4.967214087343974;4.789552372656527
482;4.968901638843959;4.793911930041172
483;4.95483870967742;4.798239643993739
484;4.9638389843440045;4.802535454774416
485;4.957838801232948;4.806799455503863
486;4.981277016510514;4.811031960819088
487;4.975089327677236;4.8152334238351635
488;4.967214087343974;4.819403985352974
489;4.966651570177312;4.823543533731424
490;4.953526169621876;4.827651963220801
491;4.96215143284402;4.831729208920712
492;4.9642139957884455;4.835775447244568
493;4.9788394421216475;4.839791062456827
494;4.9711517075106055;4.843776399777874
495;4.968526627399518;4.847731537256317
496;4.949963560899686;4.851656277074937
497;4.96215143284402;4.855550463051952
498;4.9552137211218605;4.859414201368708
499;4.98352708517716;4.863247871141445
500;4.973776787621693;4.867051980125904
501;4.970964201788385;4.870826699270632
502;4.965339030121768;4.87457193385917
503;4.952401135288553;4.8782875322145145
504;4.958963835566271;4.881973365432842
505;4.965339030121768;4.885629616446365
506;4.978464430677206;4.8892567219850545
507;4.968714133121738;4.892855022097719
508;4.969464156010621;4.896424574909936
509;4.949026032288583;4.899965212545839
510;4.964589007232886;4.903476810284269
511;4.9555887325663015;4.906959503586968
512;4.981839533677176;4.910413645258421
513;4.9711517075106055;4.913839674540198
514;4.9720892361217075;4.917237762585229
515;4.967214087343974;4.92060788851932
516;4.956338755455184;4.923949973794659
517;4.962526444288461;4.927263934290732
518;4.964401501510666;4.930549921723384
519;4.978276924954986;4.933808288389066
520;4.972651753288369;4.937039386395688
521;4.968526627399518;4.9402433152395
522;4.959526352732933;4.943419964569037
523;4.960651387066255;4.946569244505387
524;4.956526261177404;4.949691166530907
525;4.964401501510666;4.952785857331409
526;4.97621436201056;4.955853666474573
527;4.968526627399518;4.958894945177036
528;4.969839167455062;4.961909786495406
529;4.950713583788568;4.964898068139531
530;4.9634639728995635;4.967859669944979
531;4.957463789788507;4.970794715215404
532;4.98333957945494;4.973703585145623
533;4.968901638843959;4.9765867046474295
534;4.970026673177282;4.979444169778191
535;4.966651570177312;4.982275942257488
536;4.956338755455184;4.985081981468526
537;4.96215143284402;4.987862226056248
538;4.963651478621784;4.990616822572743
539;4.978651936399427;4.9933461236322545
540;4.97283925901059;4.996050498148017
541;4.969839167455062;4.998730064023305
542;4.96233893856624;5.001384745639804
543;4.960838892788476;5.004014467183774
544;4.95858882412183;5.0066192208201405
545;4.9638389843440045;5.009199117679072
546;4.975464339121678;5.011754471550317
547;4.972464247566149;5.01428564968481
548;4.968151615955077;5.0167927793632145
549;4.956338755455184;5.0192757444865475
550;4.963276467177343;5.021734454884043
551;4.964964018677327;5.0241690653347835
552;4.980339487899411;5.026579945758461
553;4.973214270455031;5.028967460050153
554;4.970401684621723;5.0313317044962975
555;4.9640264900662245;5.033672604101481
556;4.9555887325663015;5.035990037548461
557;4.962526444288461;5.038283961054564
558;4.963088961455123;5.040554551395922
559;4.973964293343913;5.042802111828591
560;4.970776696066165;5.045026945673477
561;4.967214087343974;5.04722917574711
562;4.96590154728843;5.049408801226097
563;4.960463881344035;5.051565822182775
564;4.96233893856624;5.05370025247419
565;4.964589007232886;5.055812213582803
566;4.971339213232826;5.057901950241366
567;4.971339213232826;5.059969731684943
568;4.9692766502884;5.062015716927234
569;4.9552137211218605;5.064039839657205
570;4.9638389843440045;5.066042001846233
571;4.961401409955138;5.068022326443484
572;4.981464522232734;5.069981162785885
573;4.977339396343883;5.07191895377017
574;4.9711517075106055;5.073835864682256
575;4.962901455732902;5.075731761695212
576;4.957276284066286;5.077606477986014
577;4.95840131839961;5.079459946687933
578;4.962526444288461;5.081292290287273
579;4.971339213232826;5.0831038023617205
580;4.971339213232826;5.08489480971651
581;4.967964110232856;5.086665476781574
582;4.96590154728843;5.088415827308092
583;4.961213904232917;5.090145852472162
584;4.965339030121768;5.091855592229613
585;4.9638389843440045;5.093545179100879
586;4.967964110232856;5.095214776547213
587;4.973214270455031;5.096864613696443
588;4.96571404156621;5.0984948705232895
589;4.957651295510728;5.1001054811386375
590;4.963276467177343;5.101696379166012
591;4.9642139957884455;5.103267716995948
592;4.982589556566058;5.104819860159875
593;4.975464339121678;5.106353217770394
594;4.9692766502884;5.107867875478956
595;4.969839167455062;5.109363753096866
596;4.9552137211218605;5.110840764513281
597;4.958213812677389;5.112298766163335
598;4.963088961455123;5.11373783206198
599;4.97996447645497;5.115158364263629
600;4.9719017303994875;5.116560771206476
601;4.962713950010682;5.117945075205449
602;4.96590154728843;5.119311153538742
603;4.959713858455154;5.120659025310121
604;4.964401501510666;5.121988754387912
605;4.966276558732871;5.123300498751706
606;4.978276924954986;5.124594566768493
607;4.9711517075106055;5.125871248190324
608;4.966089053010651;5.127130574793576
609;4.9555887325663015;5.128372377932318
610;4.95840131839961;5.129596535359244
611;4.961588915677358;5.130803138479838
612;4.976776879177221;5.131992534676687
613;4.97640186773278;5.133165155529131
614;4.96908914456618;5.134321173362136
615;4.967401593066195;5.135460525641994
616;4.9550262153996405;5.136583088401076
617;4.964589007232886;5.1376888002280285
618;4.962526444288461;5.138777812794868
619;4.9792144535660885;5.139850448432855
620;4.970589190343944;5.140907032792699
621;4.968151615955077;5.1419476368642
622;4.965151524399548;5.142972198983317
623;4.957276284066286;5.143980660504436
624;4.964401501510666;5.144973009993947
625;4.961026398510697;5.14594938046107
626;4.9797769707327495;5.146910062814149
627;4.971339213232826;5.14785541048918
628;4.971339213232826;5.14878554041145
629;4.9552137211218605;5.149700309289385
630;4.960276375621814;5.150599549908954
631;4.961776421399579;5.1514833200779755
632;4.9788394421216475;5.152351968802595
633;4.975651844843898;5.153205914450043
634;4.963276467177343;5.154045236944745
635;4.968151615955077;5.154869806043447
636;4.9555887325663015;5.155679570616395
637;4.963088961455123;5.156474504519428
638;4.96233893856624;5.15725472428857
639;4.979026947843868;5.158020552357785
640;4.970776696066165;5.1587723254560505
641;4.970026673177282;5.15951013284463
642;4.965339030121768;5.1602339272052955
643;4.957651295510728;5.1609436290257005
644;4.965339030121768;5.161639213480834
645;4.95858882412183;5.162320787331674
646;4.9794019592883085;5.162988595126585
647;4.9711517075106055;5.1636429940213855
648;4.970401684621723;5.164284111922245
649;4.95483870967742;5.164911792393809
650;4.96590154728843;5.165525925130729
651;4.96233893856624;5.16612663532272
652;4.984089602343821;5.166714270511868
653;4.975089327677236;5.167289227267292
654;4.967026581621753;5.1678515527740725
655;4.967214087343974;5.168401091630605
656;4.952963652455215;5.168937719791245
657;4.9642139957884455;5.169461362717949
658;4.956151249732963;5.169972116544675
659;4.9792144535660885;5.170470253933425
660;4.968714133121738;5.170956137750781
661;4.9692766502884;5.171429883093589
662;4.964589007232886;5.1718914405426
663;4.96215143284402;5.172340789231009
664;4.9634639728995635;5.1727779384351065
665;4.967401593066195;5.1732030194280405
666;4.978651936399427;5.173616323086145
667;4.965526535843989;5.174018068163644
668;4.969839167455062;5.174408236104666
669;4.9550262153996405;5.174786724221399
670;4.964589007232886;5.175153466199406
671;4.961963927121799;5.175508568117212
672;4.982964568010499;5.175852367716796
673;4.97302676473281;5.176185240729701
674;4.9719017303994875;5.176507270733798
675;4.967214087343974;5.176818375176358
676;4.951651112399671;5.177118382385997
677;4.9634639728995635;5.1774071429127355
678;4.958026306955169;5.17768477069375
679;4.976776879177221;5.177951546755657
680;4.965526535843989;5.1782077611200075
681;4.968339121677297;5.178453487937603
682;4.95483870967742;5.178688622401162
683;4.963088961455123;5.178913092367953
684;4.961776421399579;5.1791269999396725
685;4.980714499343852;5.179330671504632
686;4.976026856288339;5.179524502820301
687;4.9715267189550465;5.1797086230644425
688;4.969651661732841;5.1798829579880215
689;4.951838618121891;5.180047331208165
690;4.966276558732871;5.180201597772534
691;4.958026306955169;5.180345868661682
692;4.975839350566119;5.18048038139393
693;4.966651570177312;5.180605395721349
694;4.9715267189550465;5.180721033132704
695;4.965151524399548;5.180827314920126
696;4.961963927121799;5.1809242109674605
697;4.961776421399579;5.181011673369708
698;4.971339213232826;5.181089841100413
699;4.977526902066104;5.181159040195413
700;4.970401684621723;5.181219492825938
701;4.969651661732841;5.181271187397202
702;4.94808850367748;5.1813139027258375
703;4.961963927121799;5.181347421780481
704;4.961401409955138;5.181371879870137
705;4.985214636677145;5.181387715461518
706;4.9711517075106055;5.1813953284754835
707;4.970214178899503;5.181394739765418
708;4.964964018677327;5.1813858137172595
709;4.958026306955169;5.181368443880565
710;4.963276467177343;5.181342569296443
711;4.97996447645497;5.181308465199179
712;4.974151799066134;5.181266528153523
713;4.970214178899503;5.181216840155675
714;4.967589098788415;5.181159311436453
715;4.959151341288492;5.181093840432066
716;4.957088778344066;5.181020288098631
717;4.964776512955107;5.180938680914922
718;4.9719017303994875;5.180849294168165
719;4.980714499343852;5.180752502348907
720;4.971339213232826;5.18064852584777
721;4.961401409955138;5.180537237013955
722;4.964589007232886;5.1804184488135965
723;4.980526993621632;5.180292353857366
724;4.9717142246772665;5.180159279677961
725;4.9711517075106055;5.180019271137727
726;4.966464064455092;5.179872251375251
727;4.967214087343974;5.179718197914687
728;4.980526993621632;5.179557278524281
729;4.969651661732841;5.179389722400123
730;4.957651295510728;5.179215394015709
731;4.955963744010743;5.179034000861885
732;4.943213354899747;5.178845336203531
733;4.952213629566332;5.178649293068208
734;4.985589648121586;5.178446323971741
735;4.988589739677114;5.1782372719759735
736;4.976589373455001;5.178022468101884
737;4.963088961455123;5.177801632671017
738;4.97283925901059;5.177574540303763
739;4.968714133121738;5.1773412737012325
740;4.960463881344035;5.177101830324476
741;4.952588641010773;5.17685599417956
742;4.99421491134373;5.176604004668826
743;4.987277199621571;5.176346598613254
744;4.97640186773278;5.176083999864199
745;4.97283925901059;5.175815947783928
746;4.9717142246772665;5.17554231322385
747;4.970214178899503;5.175263084469468
748;4.9715267189550465;5.174978294347765
749;4.952776146732994;5.174687830063071
750;4.993464888454848;5.1743917974456135
751;4.984277108066042;5.174090782478735
